epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,weight_decay,dropout,seed,batch_size_from_dir,lr_from_dir,run_name,run_dir
22,0.479543439886305,0.8268074033525254,0.8517542896165129,0.722218054008931,0.01,128,mbv2,0,0.0,2024,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024
23,0.4622061547597249,0.8394175472259522,0.8624061976120604,0.7242434195493923,0.01,128,mbv2,0,0.0,2024,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024
24,0.442341294394599,0.8566982158237033,0.8730221794924597,0.7249249904419367,0.01,128,mbv2,0,0.0,2024,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024
25,0.4292302155176798,0.8732215467664931,0.8725498326079147,0.7224464299124574,0.01,128,mbv2,0,0.0,2024,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_2024
0,1.730070826933119,1.5723114494111805,0.4138099913550594,0.4045386417868671,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
1,1.3500713288201227,1.3276266691949632,0.5290039264780649,0.5185074471321782,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
2,1.1943948989656237,1.182654688135783,0.5856230902559456,0.5698400168498448,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
3,1.097272940127055,1.1828557945887248,0.6027529475481839,0.5834890925741246,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
4,1.0248154407713148,1.04472235350079,0.6518797667226777,0.6271219296273518,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
5,0.9601494736777412,1.0444598975287542,0.6572097636999451,0.6316563207139219,0.01,128,mbv2,0,0.0,42,128,0.01,mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\dropout_nowe\experiments\mbv2_bs128_lr1e-2_wd_0_dp_0_seed_42
