config,lr,batch_size,dropout,weight_decay,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std
LR=1e-02_BS=64_dropout=0.3_wd=0.0_aug=cutout,0.01,64,0.3,0.0,0.7417930023290984,0.0021790088851183446,0.7388846445485994,0.0009576649992718506
LR=1e-02_BS=64_dropout=0.3_wd=0.0_aug=random,0.01,64,0.3,0.0,0.7525229876939894,0.0010144436766939171,0.7497984640797147,0.0009668191296992699
