arch,best_epoch_csv_mean,best_epoch_csv_std,best_epoch_csv_min,best_epoch_csv_max,best_epoch_csv_count,best_val_f1_csv_mean,best_val_f1_csv_std,best_val_f1_csv_min,best_val_f1_csv_max,best_val_f1_csv_count,final_val_f1_csv_mean,final_val_f1_csv_std,final_val_f1_csv_min,final_val_f1_csv_max,final_val_f1_csv_count,final_train_f1_csv_mean,final_train_f1_csv_std,final_train_f1_csv_min,final_train_f1_csv_max,final_train_f1_csv_count,min_val_loss_csv_mean,min_val_loss_csv_std,min_val_loss_csv_min,min_val_loss_csv_max,min_val_loss_csv_count,final_train_loss_csv_mean,final_train_loss_csv_std,final_train_loss_csv_min,final_train_loss_csv_max,final_train_loss_csv_count,final_val_loss_csv_mean,final_val_loss_csv_std,final_val_loss_csv_min,final_val_loss_csv_max,final_val_loss_csv_count,test_f1_macro_eval_mean,test_f1_macro_eval_std,test_f1_macro_eval_min,test_f1_macro_eval_max,test_f1_macro_eval_count,test_f1_weighted_eval_mean,test_f1_weighted_eval_std,test_f1_weighted_eval_min,test_f1_weighted_eval_max,test_f1_weighted_eval_count,test_accuracy_eval_mean,test_accuracy_eval_std,test_accuracy_eval_min,test_accuracy_eval_max,test_accuracy_eval_count,test_loss_eval_mean,test_loss_eval_std,test_loss_eval_min,test_loss_eval_max,test_loss_eval_count
mbv2,22.733333333333334,2.4630604269214893,17,25,15,0.7153509655299464,0.01245222499557124,0.691172237290251,0.7333826939645015,15,0.7135829630384064,0.011377528219344762,0.691172237290251,0.7299501182040972,15,0.8187858197993164,0.03638057189966003,0.7619274189869354,0.8696278068264919,15,0.8204262154906767,0.023683887678245797,0.7869090603404575,0.8712016271074613,15,0.5959804065298151,0.1063207577094135,0.4454944130261739,0.7577903131167094,15,0.8359347232131604,0.01653469115769915,0.8110171421713299,0.8712016271074613,15,0.7117108475821979,0.012365879622375267,0.6888022652691802,0.731272290969808,15,0.7117108475821979,0.012365879622375262,0.6888022652691804,0.7312722909698078,15,0.7119377777777778,0.012857876483086936,0.6901111111111111,0.7296888888888889,15,0.8419422163832133,0.020118889625607924,0.7992682013377367,0.8814773946026156,15
