epoch,seed,config,train_loss,train_f1,val_loss,val_f1
1,42,LR=1e-04_BS=16_DROPOUT=0.2,1.0192115687741174,0.6381844636571804,0.7004966285058194,0.7474516779150923
2,42,LR=1e-04_BS=16_DROPOUT=0.2,0.6566863699475924,0.7692688368841238,0.6174051076406406,0.7794459579800691
3,42,LR=1e-04_BS=16_DROPOUT=0.2,0.46850255261196033,0.8340110136233994,0.594603547304579,0.7933352974217178
4,42,LR=1e-04_BS=16_DROPOUT=0.2,0.32612262959695526,0.884109486113055,0.6288495735574307,0.7913470909780185
5,42,LR=1e-04_BS=16_DROPOUT=0.2,0.2203204797764619,0.9221985045002323,0.6962649674366875,0.7969401093733628
6,42,LR=1e-04_BS=16_DROPOUT=0.2,0.1679825982987053,0.9402367119090098,0.752995573611961,0.7914889499559961
7,42,LR=1e-04_BS=16_DROPOUT=0.2,0.13173157678246497,0.953552046510468,0.8454432631232555,0.7885078442687892
8,42,LR=1e-04_BS=16_DROPOUT=0.2,0.11618464873678361,0.9595517515301746,0.8724057011455906,0.78746493473802
9,42,LR=1e-04_BS=16_DROPOUT=0.2,0.09844053106717765,0.9654426649076194,0.8891125327121466,0.7917034324139139
10,42,LR=1e-04_BS=16_DROPOUT=0.2,0.08922847998989229,0.9690739636942748,0.9097247075314854,0.7889737763015872
11,42,LR=1e-04_BS=16_DROPOUT=0.2,0.08119304871837246,0.9721307751301962,0.933915131483693,0.7892625009621523
12,42,LR=1e-04_BS=16_DROPOUT=0.2,0.07320818306701775,0.9743883696812737,0.9927255378756672,0.7831010110850183
13,42,LR=1e-04_BS=16_DROPOUT=0.2,0.06953799776852441,0.9760868515234291,0.9598381736559795,0.7917991451147295
14,42,LR=1e-04_BS=16_DROPOUT=0.2,0.06307490420804825,0.9785414106326812,1.0460071559321205,0.7876087273843912
15,42,LR=1e-04_BS=16_DROPOUT=0.2,0.06182492950763942,0.9780878128008055,0.9831852372518625,0.793970491866528
16,42,LR=1e-04_BS=16_DROPOUT=0.2,0.05416611608576754,0.981110294174775,1.0049037219261734,0.7915039844965431
17,42,LR=1e-04_BS=16_DROPOUT=0.2,0.05415509882109214,0.9812772200452219,1.0243567216307659,0.7925637802662453
18,42,LR=1e-04_BS=16_DROPOUT=0.2,0.04953327868318884,0.9829546196415286,1.0254172804193025,0.7892255386885841
19,42,LR=1e-04_BS=16_DROPOUT=0.2,0.04838735777627315,0.9834994767610501,1.0545418308899712,0.7903864770764307
20,42,LR=1e-04_BS=16_DROPOUT=0.2,0.044393545236754775,0.9854216558117294,1.0432780965525443,0.7957450859297087
21,42,LR=1e-04_BS=16_DROPOUT=0.2,0.04330603233128883,0.9853327441140204,1.0717798469547932,0.7923740515874108
22,42,LR=1e-04_BS=16_DROPOUT=0.2,0.041924990581587836,0.9857555096717416,1.0845169196523015,0.7902348366800134
23,42,LR=1e-04_BS=16_DROPOUT=0.2,0.04078498472098274,0.9862108741222751,1.1394301508598572,0.7837407879327698
24,42,LR=1e-04_BS=16_DROPOUT=0.2,0.03752143491552496,0.987166663534014,1.1504619201163537,0.7852783572786632
25,42,LR=1e-04_BS=16_DROPOUT=0.2,0.039043444214734095,0.9870002178545801,1.1246797660463326,0.7922437098271526
1,123,LR=1e-04_BS=16_DROPOUT=0.2,1.0358395791053772,0.6322062377536419,0.6896135381610857,0.7530150836728977
2,123,LR=1e-04_BS=16_DROPOUT=0.2,0.6500712336911095,0.7711158555927902,0.5820649735470199,0.7926461796101765
3,123,LR=1e-04_BS=16_DROPOUT=0.2,0.46291268438729977,0.8360706369417967,0.5851660316327794,0.800011440100944
4,123,LR=1e-04_BS=16_DROPOUT=0.2,0.32035598498980206,0.8856260169410334,0.6303253077436135,0.8031854677084407
5,123,LR=1e-04_BS=16_DROPOUT=0.2,0.21974572512317034,0.9222207174391517,0.6699717039390156,0.799656204335502
6,123,LR=1e-04_BS=16_DROPOUT=0.2,0.16257946844179597,0.9424153052650286,0.7528514065569499,0.7963443611782376
7,123,LR=1e-04_BS=16_DROPOUT=0.2,0.1335941947710804,0.9534481071900023,0.777269779434341,0.7971814431313167
8,123,LR=1e-04_BS=16_DROPOUT=0.2,0.11199846889256604,0.9617177307493077,0.8199044865037237,0.7968698459719089
9,123,LR=1e-04_BS=16_DROPOUT=0.2,0.09817118940760589,0.9665827800816622,0.8779553252630156,0.7977498308093139
10,123,LR=1e-04_BS=16_DROPOUT=0.2,0.08797832712514533,0.9693549843946926,0.9059413321468476,0.7918870764871281
11,123,LR=1e-04_BS=16_DROPOUT=0.2,0.07960645436206833,0.9727630525342859,0.8969656238540622,0.7996987256891406
12,123,LR=1e-04_BS=16_DROPOUT=0.2,0.07328881266512909,0.9749526302520474,0.9266592338825922,0.7990768236481472
13,123,LR=1e-04_BS=16_DROPOUT=0.2,0.06830902434488784,0.9768882451700142,0.9125755838663803,0.797457773432259
14,123,LR=1e-04_BS=16_DROPOUT=0.2,0.06135882968103979,0.9784995966150909,0.9179110774211109,0.7976823871187985
15,123,LR=1e-04_BS=16_DROPOUT=0.2,0.05580136694425407,0.9811332534965362,0.9848434660026886,0.7936766936128589
16,123,LR=1e-04_BS=16_DROPOUT=0.2,0.05666078017250143,0.980766108229153,0.938372824798808,0.8004535407451966
17,123,LR=1e-04_BS=16_DROPOUT=0.2,0.050690665561586176,0.9822994543108594,0.9684911661362042,0.7984537909664813
18,123,LR=1e-04_BS=16_DROPOUT=0.2,0.05047136872376949,0.9828439935144824,0.9550456365057096,0.8003353654094141
19,123,LR=1e-04_BS=16_DROPOUT=0.2,0.04577233315818529,0.9841219560934743,1.0045904574539564,0.8013566564154704
20,123,LR=1e-04_BS=16_DROPOUT=0.2,0.043220331758439874,0.9852004872455984,1.0587947236381188,0.7973760655178282
21,123,LR=1e-04_BS=16_DROPOUT=0.2,0.04212332115009065,0.9857219411313028,1.0405842496234612,0.8020331007427572
