config,lr,batch_size,dropout,weight_decay,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std
LR=1e-02_BS=64,0.01,64,0.0,0.0,0.7112696815139371,0.0039313118131537525,0.7087440726628792,0.004247994598931514
LR=1e-03_BS=64,0.001,64,0.0,0.0,0.770652413948717,0.002674612262426837,0.7668894120518692,0.002316815649338139
LR=1e-04_BS=64,0.0001,64,0.0,0.0,0.7898388345242611,0.003299816586752603,0.7882291195266944,0.004030213730924126
