arch,best_epoch_csv_mean,best_epoch_csv_std,best_epoch_csv_min,best_epoch_csv_max,best_epoch_csv_count,best_val_f1_csv_mean,best_val_f1_csv_std,best_val_f1_csv_min,best_val_f1_csv_max,best_val_f1_csv_count,final_val_f1_csv_mean,final_val_f1_csv_std,final_val_f1_csv_min,final_val_f1_csv_max,final_val_f1_csv_count,final_train_f1_csv_mean,final_train_f1_csv_std,final_train_f1_csv_min,final_train_f1_csv_max,final_train_f1_csv_count,min_val_loss_csv_mean,min_val_loss_csv_std,min_val_loss_csv_min,min_val_loss_csv_max,min_val_loss_csv_count,final_train_loss_csv_mean,final_train_loss_csv_std,final_train_loss_csv_min,final_train_loss_csv_max,final_train_loss_csv_count,final_val_loss_csv_mean,final_val_loss_csv_std,final_val_loss_csv_min,final_val_loss_csv_max,final_val_loss_csv_count,test_f1_macro_eval_mean,test_f1_macro_eval_std,test_f1_macro_eval_min,test_f1_macro_eval_max,test_f1_macro_eval_count,test_f1_weighted_eval_mean,test_f1_weighted_eval_std,test_f1_weighted_eval_min,test_f1_weighted_eval_max,test_f1_weighted_eval_count,test_accuracy_eval_mean,test_accuracy_eval_std,test_accuracy_eval_min,test_accuracy_eval_max,test_accuracy_eval_count,test_loss_eval_mean,test_loss_eval_std,test_loss_eval_min,test_loss_eval_max,test_loss_eval_count
mbv2,13.4,1.8165902124584952,11,16,5,0.7248103991743599,0.001701639962283416,0.7223760617644858,0.7268810659112303,5,0.7149360072059002,0.006891526203233243,0.7041090177012163,0.722882890013847,5,0.9290133399773397,0.007937605920940016,0.9156733095094208,0.9363621206368612,5,0.8193659953678978,0.00884171254694887,0.8082797425905863,0.8314389376799266,5,0.24453446064631143,0.004632100049181888,0.2371086216290791,0.2483904193136427,5,1.1047946917719311,0.04495861313097803,1.0734643112791908,1.1827032209661272,5,0.7218904645916434,0.0014522093496683174,0.7193204599356101,0.7227673180914612,5,0.7218904645916435,0.0014522093496683393,0.7193204599356102,0.7227673180914612,5,0.72214,0.0021698210656158072,0.7186444444444444,0.7243888888888889,5,0.8772142998450558,0.04030388105023455,0.8313814071328105,0.9417328865432155,5
mbv2_blur,13.4,1.6733200530681511,12,16,5,0.7262438552442341,0.0010713028303581372,0.7243746365515381,0.7270432921366548,5,0.7166527163389536,0.0020168065102902145,0.7143254414032619,0.7190902925197078,5,0.9171718613440503,0.003324273389401186,0.9116051666612176,0.9201300765099172,5,0.8020780624442632,0.004999761388478864,0.7963899706734552,0.8087236935244666,5,0.2879396022807227,0.005706845496369328,0.2791164691289265,0.293536649301317,5,1.043191052289539,0.020522395258647803,1.0201951379140215,1.0759756721708509,5,0.7226759173501173,0.0011791597102266552,0.72142921679473,0.7244424006476684,5,0.7226759173501172,0.0011791597102266311,0.72142921679473,0.7244424006476683,5,0.7223222222222223,0.001574429153850288,0.7199888888888889,0.7237,5,0.8471366722655681,0.02365500086742141,0.8146872361003293,0.8763965287357675,5
mbv2_flip,19.8,3.1144823004794873,16,23,5,0.7640009029017156,0.0018335952636264088,0.7621974187297631,0.7665942709471368,5,0.76059635491378,0.0005194347728547672,0.7600355139600727,0.7613957680247967,5,0.9002677648775338,0.0023918098570295484,0.897905597466203,0.904062378502164,5,0.6977738335768382,0.010154958580699347,0.6842267454253302,0.708018974410163,5,0.33495780143949716,0.004936927797329494,0.3311461849636501,0.3407759358723958,5,0.7676429572380914,0.006554218005071877,0.7581837146494124,0.7765314443853166,5,0.760179619621429,0.001591226666097913,0.7579997735516455,0.7624088000257369,5,0.760179619621429,0.0015912266660978453,0.7579997735516456,0.7624088000257367,5,0.7603933333333334,0.0009822687269031296,0.7591444444444444,0.7619,5,0.7337568947588647,0.025484618910738197,0.7019995730357045,0.7660534184667008,5
