epoch,seed,config,train_loss,train_f1,val_loss,val_f1
1,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.5325950102912056,0.43629256744570516,1.2558635508007474,0.5337889784360302
2,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.1686980734507242,0.5752303189306609,1.0814171676476796,0.6063991088516583
3,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.0251494296391805,0.6334565708186924,0.9980236442724864,0.6335501883017766
4,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.9224515302128262,0.6696693383074235,0.9750187995062934,0.6477838036883866
5,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.8392342560450236,0.7008968066786454,0.8947650833129883,0.6780846628340431
6,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.7654268118752373,0.7248255756348798,0.8798265651014117,0.6991662111272288
7,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.6994809573385451,0.7472121080385147,0.8609514720731312,0.7003966727261897
8,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.637867602856954,0.7711781141893413,0.9023582879039976,0.7001443421422532
9,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.5774319581243726,0.7931564348500878,0.898283594610956,0.6964498971168643
10,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.5156852607091268,0.8129954261108564,0.8930239559306039,0.7117472491605625
11,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.46880673569573295,0.831317312401524,0.9199917267521223,0.7177653759709056
12,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.4207323826789856,0.8485848458413476,0.9867659855710136,0.7132662348837566
13,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.380115912744734,0.8634959394669306,0.9814186050534248,0.7218915275523197
14,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.34315383151372275,0.875075105093954,1.0360501581218509,0.7077930625972981
15,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.30906520469718507,0.8883740966690409,1.0723299720048904,0.7246294940536486
16,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.28297328153451284,0.899086922392758,1.309313164696594,0.6994968974452422
17,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.25923078616460166,0.907586889483488,1.1947692842178874,0.7231479890233095
18,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.2427662924501631,0.913140330727105,1.202132877890269,0.7176837385000933
19,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.2265926421072748,0.9195242393677742,1.3014914388186403,0.7159333761951293
20,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.21514987093607585,0.9238413718189576,1.3016774943735865,0.7168493898975787
21,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.20157687367399535,0.9290834139717428,1.349673013399707,0.722029211710005
22,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.1938593835896916,0.9318828135756867,1.4947314280245039,0.7224513814465416
23,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.18221043464740116,0.9368342410134062,1.3904626367515989,0.7193341378330933
24,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.17121189255846872,0.940613899868703,1.4988421471516291,0.7146740204001668
25,42,LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.16554529990421402,0.942448210873353,1.4389786392649015,0.7193847069397865
1,123,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.5398670801374648,0.4328842895923383,1.453153492694431,0.4664533483823495
2,123,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.169368729379442,0.5741209887425913,1.0535504482057358,0.6127948161600908
3,123,LR=1e-02_BS=64_dropout=0.3_wd=0.0,1.0244184372372098,0.6316100532809307,1.0900137165440453,0.6111650348506247
