epoch,seed,config,train_loss,train_f1,val_loss,val_f1
1,42,LR=1e-02_BS=64_dropout=0.0,1.5020368101331922,0.4444879643972067,1.2767265923606024,0.5349776892271111
2,42,LR=1e-02_BS=64_dropout=0.0,1.123495840581258,0.5880174693181632,1.176443395561642,0.5739818889580055
3,42,LR=1e-02_BS=64_dropout=0.0,0.9703781911638047,0.6502371068259862,0.9772670179526011,0.6470111767292321
4,42,LR=1e-02_BS=64_dropout=0.0,0.8636607008828057,0.6885825161146183,0.9189179863558875,0.6709432085995454
5,42,LR=1e-02_BS=64_dropout=0.0,0.7684808817015754,0.7240579624642853,0.9002208642111884,0.6894418326981472
6,42,LR=1e-02_BS=64_dropout=0.0,0.6897083564228482,0.7519911790119757,0.8551852413230472,0.7020590605672583
7,42,LR=1e-02_BS=64_dropout=0.0,0.6089855780919393,0.7809081274211874,0.89013458665212,0.7047343258147676
8,42,LR=1e-02_BS=64_dropout=0.0,0.5259634311358133,0.8111280109467913,0.8522627588457531,0.7130980851646319
9,42,LR=1e-02_BS=64_dropout=0.0,0.4485443822595808,0.8368752259753324,0.9593246528380447,0.7010996984554929
10,42,LR=1e-02_BS=64_dropout=0.0,0.36971871671676637,0.8651509927405325,0.9904650185796949,0.7133029007693146
11,42,LR=1e-02_BS=64_dropout=0.0,0.31194196775224475,0.8872695506555898,1.0692570924308564,0.7104702122542644
12,42,LR=1e-02_BS=64_dropout=0.0,0.25868226364983454,0.9066800008942716,1.1077393881029554,0.714189666031105
13,42,LR=1e-02_BS=64_dropout=0.0,0.22257729125022888,0.9191735888363546,1.3576480531093147,0.6845305064251159
14,42,LR=1e-02_BS=64_dropout=0.0,0.19829423333803814,0.9286643201141638,1.2310347906668981,0.709076006959166
15,42,LR=1e-02_BS=64_dropout=0.0,0.17292206827799478,0.9388779754415479,1.39142616849343,0.7110780178302915
16,42,LR=1e-02_BS=64_dropout=0.0,0.1606544231335322,0.9431002013739682,1.4434734763357375,0.7066858735740876
17,42,LR=1e-02_BS=64_dropout=0.0,0.14910429708825218,0.9480759367895486,1.5296113691276974,0.7070116137590049
18,42,LR=1e-02_BS=64_dropout=0.0,0.13544913049671384,0.9530733789572052,1.4862077887309921,0.714523955621542
19,42,LR=1e-02_BS=64_dropout=0.0,0.1325186495701472,0.9545161596100071,1.6095124650478363,0.7047906178698058
20,42,LR=1e-02_BS=64_dropout=0.0,0.12173434632023175,0.9577066379418951,1.6243132902847397,0.7059361473454735
21,42,LR=1e-02_BS=64_dropout=0.0,0.11790440171658993,0.9588087404323675,1.6499664021492004,0.7113060762933727
22,42,LR=1e-02_BS=64_dropout=0.0,0.11262390622297923,0.9611721287072645,1.682529014729129,0.6980255485263215
23,42,LR=1e-02_BS=64_dropout=0.0,0.10460028141869439,0.9635324732428525,1.7286813869979647,0.7072982531319172
24,42,LR=1e-02_BS=64_dropout=0.0,0.10041046386957168,0.9654217372921853,1.6943147843586075,0.7102366130845643
25,42,LR=1e-02_BS=64_dropout=0.0,0.10587733165224393,0.9640776323649602,1.7676357526683144,0.6998865655636258
1,123,LR=1e-02_BS=64_dropout=0.0,1.4896861225340101,0.45117808732753906,1.2980266523573134,0.5168193665673075
2,123,LR=1e-02_BS=64_dropout=0.0,1.1186483149846396,0.5911374241688926,1.0748779465675353,0.607957410944134
3,123,LR=1e-02_BS=64_dropout=0.0,0.9653204460991753,0.6510242203829453,0.9799492099920909,0.6454271949065117
4,123,LR=1e-02_BS=64_dropout=0.0,0.8606164130952623,0.6907900344464069,0.9732228129016028,0.6510878893379692
5,123,LR=1e-02_BS=64_dropout=0.0,0.7719869458516438,0.7234069191053234,0.8900242952399784,0.6813748261756851
6,123,LR=1e-02_BS=64_dropout=0.0,0.6897392306009928,0.7524715288157076,0.8989742174307506,0.6849846357098777
7,123,LR=1e-02_BS=64_dropout=0.0,0.6080690889252557,0.780850782996077,0.9029301663822598,0.6889789400034382
8,123,LR=1e-02_BS=64_dropout=0.0,0.525301426076889,0.8093390099027701,0.8973154790083567,0.7103544103418634
9,123,LR=1e-02_BS=64_dropout=0.0,0.447391324461831,0.8381880562986886,0.927973064078225,0.7052478059228424
10,123,LR=1e-02_BS=64_dropout=0.0,0.37426732734044393,0.8640792320548917,0.9863224168115192,0.7115072376399535
11,123,LR=1e-02_BS=64_dropout=0.0,0.3073974702782101,0.888331584725424,1.0689081605460908,0.7100222949683835
12,123,LR=1e-02_BS=64_dropout=0.0,0.2603537077638838,0.9060030559433905,1.1872331114855077,0.7064865339649853
13,123,LR=1e-02_BS=64_dropout=0.0,0.22462110837565527,0.919592908143844,1.1989253678017193,0.7070484959132064
14,123,LR=1e-02_BS=64_dropout=0.0,0.19249657928148906,0.9313325086166889,1.3149201844218705,0.7087448023448565
15,123,LR=1e-02_BS=64_dropout=0.0,0.17499436618884404,0.938442702825516,1.3829635234144,0.7112232909231294
16,123,LR=1e-02_BS=64_dropout=0.0,0.16273672348128423,0.9429538973453866,1.4527346321337753,0.7015359324673075
17,123,LR=1e-02_BS=64_dropout=0.0,0.15120438007381226,0.946733589050902,1.4637484343131384,0.706868798418386
18,123,LR=1e-02_BS=64_dropout=0.0,0.13877138006091116,0.9513264139441604,1.7526806260877186,0.680087752100045
19,123,LR=1e-02_BS=64_dropout=0.0,0.13158216484983762,0.9539360089047342,1.6228106487698024,0.7043344269649823
20,123,LR=1e-02_BS=64_dropout=0.0,0.12272547590037187,0.9568324253567543,1.5893137168619367,0.7060133796248957
21,123,LR=1e-02_BS=64_dropout=0.0,0.11508389363669687,0.9601936613676705,1.707233126338323,0.701750910363285
22,123,LR=1e-02_BS=64_dropout=0.0,0.11181369207700094,0.9616030672419814,1.6070480911917158,0.7125805280187782
23,123,LR=1e-02_BS=64_dropout=0.0,0.10972899298800362,0.9620647599394936,1.6566557336555587,0.7097863963513839
24,123,LR=1e-02_BS=64_dropout=0.0,0.1052741391900513,0.9644326402314505,1.69018283756574,0.7078825808918876
25,123,LR=1e-02_BS=64_dropout=0.0,0.09860561318852835,0.9660212523636057,1.8494951109422577,0.7006404408691418
1,2024,LR=1e-02_BS=64_dropout=0.0,1.5322093684514364,0.4346295158247641,1.2561862942589654,0.5373457450410005
2,2024,LR=1e-02_BS=64_dropout=0.0,1.1324990035586886,0.5871259085935598,1.0770057123290169,0.6040746067479292
3,2024,LR=1e-02_BS=64_dropout=0.0,0.9837457890404595,0.6454063333748459,1.0832894238154094,0.6113951672594006
4,2024,LR=1e-02_BS=64_dropout=0.0,0.873760500187344,0.6882656106962608,1.0360836356163026,0.6375395057530492
5,2024,LR=1e-02_BS=64_dropout=0.0,0.7817832317564223,0.719630242907166,0.8929097041977776,0.6821690433669683
6,2024,LR=1e-02_BS=64_dropout=0.0,0.701473893822564,0.748111847481525,0.8893023422585593,0.6958663008359385
7,2024,LR=1e-02_BS=64_dropout=0.0,0.6163696427398258,0.7780977450537948,0.9138596744484372,0.690588801183509
8,2024,LR=1e-02_BS=64_dropout=0.0,0.5328202147801717,0.8073803301376407,0.9101221240758895,0.70073529713087
9,2024,LR=1e-02_BS=64_dropout=0.0,0.4484721266852485,0.8372289284504394,1.0303695482386483,0.691821466824082
10,2024,LR=1e-02_BS=64_dropout=0.0,0.37984063301086424,0.8616932701089229,1.0099913286566735,0.7084958346681297
11,2024,LR=1e-02_BS=64_dropout=0.0,0.3169955548710293,0.8853768316724239,1.1075644577026367,0.6955636384179203
12,2024,LR=1e-02_BS=64_dropout=0.0,0.26489365378750696,0.9044120112314837,1.1403736703952154,0.7030186716762695
13,2024,LR=1e-02_BS=64_dropout=0.0,0.22866991197797987,0.9173728846884698,1.2860193432933755,0.6922794838843424
