config,lr,batch_size,dropout,weight_decay,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std
LR=1e-02_BS=64_dropout=0.3_wd=0.0,0.01,64,0.3,0.0,0.7233149567840135,0.0016525191371540226,0.7214490826345941,0.0025041983099967106
LR=1e-02_BS=64_dropout=0.3_wd=1e-05,0.01,64,0.3,1e-05,0.7116048644679329,0.0032440952694328417,0.7092051015162533,0.0025392794059970704
LR=1e-02_BS=64_dropout=0.3_wd=0.0001,0.01,64,0.3,0.0001,0.6317301406618612,0.006952851802551442,0.6300752841052822,0.007271915275544177
