epoch,seed,config,train_loss,train_f1,val_loss,val_f1
1,42,best_params_plus_augmentation_cutout,1.0398562949498495,0.6281011610044862,0.6530816810599632,0.7695000429288235
2,42,best_params_plus_augmentation_cutout,0.6648564294384586,0.7649381291112249,0.6102716094058421,0.7921786628945002
3,42,best_params_plus_augmentation_cutout,0.48419026922881603,0.8288102126057657,0.5978416139369314,0.801510517090931
4,42,best_params_plus_augmentation_cutout,0.3613203624871042,0.8728407416829574,0.6840997252998149,0.8007948296259624
5,42,best_params_plus_augmentation_cutout,0.28853920081332324,0.8991378563111093,0.7080318900247091,0.8003295611506923
6,42,best_params_plus_augmentation_cutout,0.2419664125756257,0.9160316159925795,0.7575820950207941,0.8047991111815668
7,42,best_params_plus_augmentation_cutout,0.21045659235924896,0.9270705825624839,0.8035858576102687,0.8002522758371237
1,123,best_params_plus_augmentation_cutout,1.0577892324474123,0.6204801338460734,0.6767337411257955,0.7607716615278928
2,123,best_params_plus_augmentation_cutout,0.6822382416480117,0.7572641445292458,0.5870696116060432,0.7939146281814192
3,123,best_params_plus_augmentation_cutout,0.4959161177009344,0.8236053677178438,0.6050148505258167,0.8009576335363228
4,123,best_params_plus_augmentation_cutout,0.37005807216912506,0.8687395102096211,0.6954852311357907,0.7970289040890605
5,123,best_params_plus_augmentation_cutout,0.2914596078609013,0.8980288395340178,0.7183912595176061,0.7967059518437956
6,123,best_params_plus_augmentation_cutout,0.24406157929586866,0.9154229622831446,0.75303201823753,0.7974165529399089
7,123,best_params_plus_augmentation_cutout,0.21102783298987068,0.9261944429921887,0.8170632874921818,0.7946207577454916
1,2024,best_params_plus_augmentation_cutout,1.038795773282316,0.6298219489172001,0.6537604401000672,0.7685780086877283
2,2024,best_params_plus_augmentation_cutout,0.668291488795148,0.7629721547269274,0.5966490818581492,0.7900205962709523
3,2024,best_params_plus_augmentation_cutout,0.4853616386168533,0.8281041803806495,0.5920706751440549,0.8028134889779391
4,2024,best_params_plus_augmentation_cutout,0.36239883123354777,0.8727407920745349,0.696163840481758,0.7984368941132568
5,2024,best_params_plus_augmentation_cutout,0.2891001412169801,0.8983004595676125,0.7348607169387784,0.8038719859830958
6,2024,best_params_plus_augmentation_cutout,0.2444438179164711,0.9146283115588638,0.7806318541472331,0.7964356524866033
7,2024,best_params_plus_augmentation_cutout,0.21088591147071373,0.9267818537655534,0.7832015561597131,0.7969006272215517
