config,lr,batch_size,dropout,weight_decay,val_f1_mean,val_f1_std,test_f1_mean,test_f1_std
best_params_plus_augmentation_cutmix_alpha_1,0.0001,16,0.2,0.0,0.8241417168015276,0.0033166301328753874,0.8224368175534394,0.002806344579405155
