arch,best_epoch_csv_mean,best_epoch_csv_std,best_epoch_csv_min,best_epoch_csv_max,best_epoch_csv_count,best_val_f1_csv_mean,best_val_f1_csv_std,best_val_f1_csv_min,best_val_f1_csv_max,best_val_f1_csv_count,final_val_f1_csv_mean,final_val_f1_csv_std,final_val_f1_csv_min,final_val_f1_csv_max,final_val_f1_csv_count,final_train_f1_csv_mean,final_train_f1_csv_std,final_train_f1_csv_min,final_train_f1_csv_max,final_train_f1_csv_count,min_val_loss_csv_mean,min_val_loss_csv_std,min_val_loss_csv_min,min_val_loss_csv_max,min_val_loss_csv_count,final_train_loss_csv_mean,final_train_loss_csv_std,final_train_loss_csv_min,final_train_loss_csv_max,final_train_loss_csv_count,final_val_loss_csv_mean,final_val_loss_csv_std,final_val_loss_csv_min,final_val_loss_csv_max,final_val_loss_csv_count,test_f1_macro_eval_mean,test_f1_macro_eval_std,test_f1_macro_eval_min,test_f1_macro_eval_max,test_f1_macro_eval_count,test_f1_weighted_eval_mean,test_f1_weighted_eval_std,test_f1_weighted_eval_min,test_f1_weighted_eval_max,test_f1_weighted_eval_count,test_accuracy_eval_mean,test_accuracy_eval_std,test_accuracy_eval_min,test_accuracy_eval_max,test_accuracy_eval_count,test_loss_eval_mean,test_loss_eval_std,test_loss_eval_min,test_loss_eval_max,test_loss_eval_count
mbv2,17.133333333333333,5.343442799579776,10,25,15,0.6351107409131482,0.10209631363417988,0.4946536322734799,0.7264064968780442,15,0.6279632907780698,0.10458574433623032,0.4794961097801909,0.7255287653278416,15,0.8976499963198747,0.05326080246203199,0.8138674840151667,0.9491566329343304,15,1.0382678789273014,0.270674129112458,0.7869090603404575,1.4091194117863972,15,0.43412946469218644,0.1391877184999452,0.2509011280828052,0.603820299243927,15,1.3778220191690658,0.5350604016995862,0.8110171421713299,2.1568809551027086,15,0.6318256973026449,0.1014023416244183,0.49040959098289727,0.7223490762215253,15,0.6318256973026449,0.10140234162441827,0.4904095909828973,0.7223490762215254,15,0.6323377777777778,0.1008252421258459,0.4912,0.7228777777777777,15,1.1155706530637657,0.2776587634523794,0.7992682013377367,1.539285325726551,15
