epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,weight_decay,dropout,seed,batch_size_from_dir,lr_from_dir,run_name,run_dir
25,0.5823915010664198,0.8224557616657681,0.8200039638357299,0.718116197828736,0.01,64,mbv2,0,0.2,123,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_123,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_123
0,1.7920910520341662,1.500866953192817,0.3993036523721096,0.3952669408278015,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
1,1.442878984875149,1.363167865562439,0.503595229127074,0.4976228107966484,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
2,1.2670017441007826,1.2556177291234334,0.5543244674528424,0.5427003802068834,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
3,1.1636478710598417,1.1047828417883978,0.6100142728026756,0.592681990404593,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
4,1.0879610902998182,1.0646248151885138,0.6358977618255544,0.6163899122997107,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
5,1.0256191122690836,1.022855292860667,0.6550736887854438,0.6292745479167499,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
6,0.9771229534573024,0.9690663258552552,0.6813078237372192,0.652912758850523,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
7,0.928010009765625,0.9463994800143772,0.6833411697042784,0.651898607538121,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
8,0.8914757905960083,0.8968464168230692,0.7170943915724177,0.677898213018467,0.01,64,mbv2,0,0.2,2024,64,0.01,mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\lr_new\experiments\mbv2_bs64_lr1e-2_wd_0_dp_2e-1_seed_2024
