epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
13,0.6168475631078084,0.7429546923531426,0.8293151553959206,0.7428587862027051,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
14,0.5972364665879144,0.720878850587209,0.8437236789610241,0.7492528222479767,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
15,0.5829138787534501,0.7183954273806678,0.851141379735188,0.752264000843775,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
16,0.5650458695835537,0.7199477892027961,0.8619568732010221,0.753290640393104,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
17,0.5495513981819152,0.7416041953881581,0.8572121290774163,0.7490430400621951,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
18,0.5376355287763808,0.7419525529596541,0.8649407279706492,0.751415307007035,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
19,0.5261572531170315,0.7324662140793271,0.8703707661601096,0.7531896183511655,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
20,0.5102485572603014,0.7240391677141189,0.8793496667169732,0.7551658796812577,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
21,0.4992123226801554,0.7681118329683939,0.8747182476606257,0.7490697134948807,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
22,0.4860723042064243,0.7377785225073497,0.8894442919529835,0.754727608570591,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
23,0.4763884560055202,0.731346765671836,0.8957668715034085,0.7581410892328957,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
24,0.4662489152484469,0.7361318870597415,0.895712482564195,0.7554194667690635,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
25,0.4590759506649441,0.768682109758589,0.8953030689330144,0.7533484067407689,0.01,128,mbv2_random,2024,mbv2_random_seed_2024,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_2024
0,1.6390787818696764,1.4871188941531712,0.4457555699267979,0.4425356836853992,0.01,128,mbv2_random,42,mbv2_random_seed_42,C:\Users\jakub\Documents\Magisterskie\DeepLearning\mobilenet\experiments\augmentation_advanced_random\advanced_random\mbv2_random_seed_42
