epoch,train_loss,val_loss,train_f1_macro,val_f1_macro,lr,batch_size,arch,seed,run_name,run_dir
9,1.0474544572088451,0.8517268926196628,0.761566425286446,0.714647273080977,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
10,1.0280413914733464,0.8074191542625427,0.7904456655494551,0.7341299157994687,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
11,0.9974163956748114,0.82758027121226,0.801940806825837,0.737431787008947,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
12,0.9808337857882182,0.8099985781563653,0.8179043955045009,0.7484687384217864,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
13,0.9694488225830926,0.7835689041349623,0.8256402644822174,0.753727745305625,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
14,0.9517570351494684,0.8468204216215346,0.820021185160815,0.7438437655934447,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
15,0.9406562674734328,0.7527905890146891,0.8348449904878017,0.7543668532483621,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
16,0.9262534088028802,0.809750189505683,0.8292485002925256,0.7484478124849713,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
17,0.9020084086524116,0.8360377745946248,0.8293136010015756,0.7375949811851028,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
18,0.9060068484889136,0.7796388885604011,0.8505309916934751,0.7580787240412394,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
19,0.8982382852660286,0.7972571788575914,0.861713672682742,0.7611001663871864,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
20,0.8753869319809807,0.7773097644276089,0.8580971419041659,0.7560345641403741,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
21,0.8613762383937835,0.7940502192815145,0.856119772256785,0.7486120387204963,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
22,0.8605438172605303,0.7877828319125705,0.8663208016319963,0.7566158237956616,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
23,0.8597890475114187,0.7699263389587402,0.8716349426345763,0.7590375435971225,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
24,0.8525817631933424,0.7812886527379354,0.868035864856623,0.7535592905425693,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
25,0.8256987061341604,0.8014583517922296,0.8718390375967106,0.7538988225625399,0.01,128,mbv2_cutmix1,999,mbv2_cutmix1_seed_999,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix1_seed_999
0,1.896658307499356,1.5346151931444805,0.4279998745612617,0.4218502159463314,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
1,1.5564075731277467,1.31180597460005,0.5189007437065272,0.511430446120787,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
2,1.43506515739229,1.218727637608846,0.5779124957483569,0.5620032513973287,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
3,1.369218917910258,1.1118838890075684,0.6495923378213754,0.6341439380162761,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
4,1.3040495774798924,1.0799806125005087,0.6486920451008253,0.6315181686241195,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
5,1.259821229426066,0.9946433163324992,0.7036352639651847,0.6789490013780044,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
6,1.2136117819256254,0.9961634149975248,0.7060252168933392,0.6787207576927815,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
7,1.170883271514045,0.9467972920629714,0.7102428668820664,0.6791840446660113,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
8,1.141444714503818,0.9812448797014024,0.7137090020436713,0.676347740531402,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
9,1.11495888900227,0.8813644525104098,0.7592123288590131,0.7181873771868825,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
10,1.0883338137891558,0.906720499918196,0.7475916998077674,0.7013525362665456,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
11,1.0660427836842008,0.8432279869185554,0.7897053834352687,0.7376443180758361,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
12,1.049744841316011,0.8586613810221354,0.7828027376816145,0.7267381002220765,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
13,1.038191141690148,0.8499186058150398,0.7850047073909738,0.7292428541992868,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
14,1.021998311138153,0.8670659700287713,0.7950582352317279,0.7308432585673961,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
15,1.0063785143269433,0.8055892412609524,0.8105449856164577,0.7412479586884759,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
16,0.9892605356004504,0.8018641476525201,0.8111279452424979,0.7389083305719454,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
17,0.9799935401598612,0.8390177380455864,0.8217374125591878,0.7463658514340025,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
18,0.9718472809526656,0.8339153482755025,0.8270602758532879,0.7464279952250426,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
19,0.9555953056017558,0.8148258597056071,0.833719274930121,0.7494025371382498,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
20,0.936158975230323,0.7750409697532654,0.8500431218499911,0.7600720000490396,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
21,0.9350588929282294,0.7924796265496148,0.8375140857667878,0.7496303952453761,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
22,0.930969825416141,0.802086492813958,0.8474905008625448,0.7549536108661142,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
23,0.9202344249301486,0.8386935699250962,0.8382099590937893,0.745360872346261,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
24,0.911303069946501,0.7885031256145901,0.8609154785689442,0.7604013183910607,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
25,0.9063547037177616,0.7966846336576674,0.8587666619105884,0.7548734466946403,0.01,128,mbv2_cutmix4,123,mbv2_cutmix4_seed_123,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_123
0,1.8384918141576976,1.4491653584374322,0.4716318022004991,0.4660813227499544,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
1,1.5340966056399876,1.2512107705434163,0.554622280008507,0.5433407856388045,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
2,1.4204354902320435,1.1544452652719286,0.6040268582053445,0.5916351762498968,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
3,1.3438269401868184,1.0855231115341186,0.6460430911348545,0.6295812442023815,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
4,1.2824305748462677,1.028772396935357,0.6733041495389134,0.6516983970523377,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
5,1.2257887051794265,0.9863920380486384,0.6960743523614163,0.667319083085453,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
6,1.1900029593467711,0.9268274522145588,0.7337978563729616,0.7016375516695141,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
7,1.153283340824975,0.9179893173217774,0.7376351727652339,0.7017960553498093,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
8,1.1264994287967682,0.8934766811582777,0.7460954342154211,0.7057751207392088,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
9,1.1007432939794328,0.88420006114112,0.7556985710474253,0.7115409525666023,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
10,1.0803494622124563,0.873889467716217,0.7594720742124749,0.7129483043042522,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
11,1.0594679222424823,0.8352847892549303,0.7905229790150512,0.7354877709754384,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
12,1.0492212782647874,0.8423111875534057,0.7901444271318581,0.7319970925089534,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
13,1.0230006906218,0.8179949701309204,0.8050133315727829,0.742086632011276,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
14,1.010287794356876,0.8389019065115186,0.8059464615484668,0.7404474196160326,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
15,1.0023695294698078,0.8369838343726264,0.8040775654960445,0.7351590159073724,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
16,0.9865438013182746,0.8246582445992364,0.8094292612652838,0.7374981504024649,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
17,0.9730091598828634,0.8174161664009094,0.8182127050173662,0.7370408110682355,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
18,0.9563628942701552,0.7956817709181044,0.8375453872564936,0.7530665988555458,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
19,0.9524668347623612,0.8248440383911133,0.8207639355325249,0.7372167751982807,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
20,0.9396003787570528,0.7916246301227146,0.8407966218475236,0.750612815101299,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
21,0.9407468727323745,0.8000056821611192,0.8424374786720537,0.7531240271837498,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
22,0.916655761999554,0.8161854393429226,0.8487286364145221,0.7506362827459742,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
23,0.9188208728101518,0.7856665029949612,0.8549237740731218,0.7561128348359382,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
24,0.9092807737668356,0.7983129073037042,0.859204784774166,0.7569592489240679,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
25,0.8996229896863301,0.7845138418197631,0.8617972279342846,0.757167584821986,0.01,128,mbv2_cutmix4,2024,mbv2_cutmix4_seed_2024,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_2024
0,1.837709239133199,1.4402344750298397,0.4699691265559247,0.4617436412583207,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
1,1.5445418703767988,1.3062182322820028,0.5401409701330245,0.5292040917444252,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
2,1.4309973838382295,1.1723052147547404,0.5976219169877526,0.5853828345281935,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
3,1.3477769259558785,1.122019844033983,0.6279790240193499,0.6113349645721389,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
4,1.2854461397382948,0.9936527972539266,0.6825393809861197,0.6605761182744703,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
5,1.2393801270484923,0.973534057935079,0.6940410793643107,0.6668846249632273,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
6,1.2059845864931742,0.9640556006113687,0.7056692961530036,0.6752949553667721,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
7,1.1741566273901198,0.9349106870227388,0.7412515856536067,0.7022938699079597,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
8,1.1403140403429668,0.8795158999549018,0.7612886865875015,0.7208730548770784,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
9,1.1125319807370504,0.8791966200722588,0.7709722878658106,0.725300044270357,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
10,1.0941690036561753,0.8922518512619866,0.762284206542262,0.7157037810962297,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
11,1.0768653307596845,0.895158260069953,0.7678116541216469,0.7188558629999997,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
12,1.0470293924225702,0.8457219852235582,0.7939160440722984,0.7340692371986826,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
13,1.0409720758040746,0.8623898375193279,0.7915576594836699,0.7303222220623167,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
14,1.0215157676643796,0.8297276114781698,0.8056170787091842,0.7372838527057143,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
15,1.0067205100642311,0.8204640474107531,0.8079979701433986,0.7372404835788289,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
16,0.9914545668707954,0.834316370095147,0.8150963929245929,0.7407683884281685,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
17,0.9881124287870195,0.8003220267613729,0.8246054390319351,0.7487636830517505,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
18,0.974172882080078,0.8103239800983005,0.8302051937852297,0.7466235910471843,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
19,0.9676338778654734,0.7921354843563504,0.8394547256182946,0.7535295587440276,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
20,0.9531658606529236,0.8011605308532714,0.8369564273201368,0.7475330642291917,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
21,0.94233866431978,0.8044807797325982,0.8455879484638681,0.750653653364495,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
22,0.933189940656556,0.8050193905300564,0.8449303362387323,0.7507418059342276,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
23,0.9177176208178204,0.8014740155643887,0.8537709898838735,0.754273545366184,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
24,0.917036474386851,0.776095032480028,0.8575997429885541,0.7555379571210257,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
25,0.9082767715824976,0.8198397735595703,0.8454268393720014,0.7455137679959819,0.01,128,mbv2_cutmix4,42,mbv2_cutmix4_seed_42,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_42
0,1.852793900065952,1.5446253570980495,0.4327339131349225,0.4257885217588611,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
1,1.5416674465179443,1.2346693556891548,0.5517551612751534,0.5437488093347559,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
2,1.4193844542609322,1.1522232376946344,0.611503106456879,0.5958518075444144,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
3,1.3387346590148077,1.080522934680515,0.6402133440126718,0.6215332742868498,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
4,1.2715823770999908,1.0220748684035408,0.671523947195836,0.6481622306799019,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
5,1.236852821551429,0.9610703705893624,0.7090203376602328,0.6800681629042449,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
6,1.1934484623961978,0.9854703643163044,0.7004281729338081,0.6687403988163326,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
7,1.167294294283125,0.9329726818084716,0.7292340545891383,0.6921744350789116,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
8,1.1308379597240024,0.8968814142227173,0.7518990930462539,0.7107455129016373,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
9,1.1031488001929388,0.8622112116495768,0.775773456193252,0.7295670829744075,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
10,1.0876454800181918,0.8754625855975681,0.7567650656582877,0.7099947063555477,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
11,1.064488556543986,0.8527197841008505,0.7905465259181974,0.7339950663197883,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
12,1.048016275601917,0.8191604984389411,0.8026149423405728,0.7422608506604217,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
13,1.0239006879806518,0.8259756191359626,0.8071429111151076,0.7428445303050919,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
14,1.0156534261597527,0.8098129159927369,0.8056324451582277,0.7376354025549803,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
15,0.999502204047309,0.8430037872738309,0.8174945506526251,0.7448454092231304,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
16,0.985676397980584,0.8297256770875718,0.8200334013695155,0.7438074379670027,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
17,0.9819634238455032,0.8064044015248617,0.830559821510206,0.7513372155712863,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
18,0.9542938393857744,0.7970404410150316,0.8321372903457371,0.7469322193575426,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
19,0.9522431584278742,0.8075939915021261,0.8332572693388538,0.7461426640896448,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
20,0.9367356506506602,0.7850758551067776,0.8503521814816946,0.7579812120587377,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
21,0.9250883572710884,0.7929646559821235,0.8478975285529199,0.7527555108874837,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
22,0.920488296090232,0.772663849427965,0.8627127968339549,0.7612756683311125,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
23,0.9144596922768486,0.7790534128189087,0.8652683253139484,0.7628864294677945,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
24,0.8990683299938838,0.8188738898807102,0.8611284794346388,0.7525350231039909,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
25,0.9001686950683594,0.8012998979674445,0.8550769167722272,0.750001780203976,0.01,128,mbv2_cutmix4,7,mbv2_cutmix4_seed_7,/content/drive/MyDrive/advanced_aug_cutmix_2/mbv2_cutmix4_seed_7
